Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
2872,LAA,2022-07-25,@,KCR,L 0-7,33,31,0,5,2,3,0,0,0,0,0,2,8,.161,.212,.258,.470,8,2,0,0,0,0
2873,HOU,2022-07-25,@,OAK,L 5-7,38,34,5,7,2,3,0,2,3,2,0,3,7,.206,.289,.471,.760,16,1,1,0,0,0
2874,DET,2022-07-25,,SDP,W 12-4,41,37,12,13,8,1,0,4,11,0,0,3,5,.351,.390,.703,1.093,26,0,0,0,1,0
2875,TEX,2022-07-25,@,SEA,L 3-4,37,33,3,6,3,1,0,2,2,1,1,4,7,.182,.270,.394,.664,13,0,0,0,0,0
2876,BAL,2022-07-25,,TBR,W 5-1,36,28,5,8,8,0,0,0,5,0,1,4,3,.286,.371,.286,.657,8,0,1,1,2,0
2877,MIL,2022-07-25,,COL,L 0-2,33,31,0,5,5,0,0,0,0,0,1,2,9,.161,.212,.161,.373,5,1,0,0,0,0
2878,SDP,2022-07-25,@,DET,L 4-12,38,36,4,10,6,3,0,1,4,0,0,2,8,.278,.316,.444,.760,16,0,0,0,0,0
2879,CIN,2022-07-25,,MIA,W 11-2,42,37,11,16,10,4,0,2,11,0,0,5,7,.432,.500,.703,1.203,26,2,0,0,0,0
2880,WSN,2022-07-25,@,LAD,W 4-1,40,33,4,8,6,0,1,1,4,2,0,6,9,.242,.375,.394,.769,13,1,1,0,0,1
2881,COL,2022-07-25,@,MIL,W 2-0,33,30,2,5,2,2,0,1,2,1,0,1,11,.167,.212,.333,.545,10,0,1,0,1,0
2882,ATL,2022-07-25,@,PHI,L 4-6,37,35,4,8,6,2,0,0,1,2,0,2,9,.229,.270,.286,.556,10,1,0,0,0,0
2883,CHC,2022-07-25,,PIT,W 3-2,34,29,3,9,4,4,0,1,3,0,2,4,4,.310,.412,.552,.963,16,1,1,0,0,0
2884,KCR,2022-07-25,,LAA,W 7-0,41,35,7,12,9,2,0,1,6,3,0,5,9,.343,.439,.486,.925,17,0,1,0,0,1
2885,TBR,2022-07-25,@,BAL,L 1-5,38,35,1,8,5,2,0,1,1,1,0,3,10,.229,.289,.371,.661,13,0,0,0,0,0
2886,CLE,2022-07-25,@,BOS,L 1-3,37,34,1,8,8,0,0,0,1,0,0,3,10,.235,.297,.235,.533,8,1,0,0,0,0
2887,BOS,2022-07-25,,CLE,W 3-1,33,30,3,6,4,2,0,0,3,0,0,3,10,.200,.273,.267,.539,8,0,0,0,0,0
2888,SEA,2022-07-25,,TEX,W 4-3,35,31,4,8,7,0,0,1,3,0,0,3,11,.258,.343,.355,.698,11,1,1,0,0,0
2889,SFG,2022-07-25,@,ARI,L 0-7,28,27,0,3,2,1,0,0,0,0,0,0,8,.111,.143,.148,.291,4,1,1,0,0,0
2890,PHI,2022-07-25,,ATL,W 6-4,36,36,6,12,9,2,0,1,6,2,0,0,10,.333,.333,.472,.806,17,0,0,0,0,0
2891,PIT,2022-07-25,@,CHC,L 2-3,36,34,2,8,5,3,0,0,2,0,0,2,6,.235,.278,.324,.601,11,1,0,0,0,0
2892,MIA,2022-07-25,@,CIN,L 2-11,35,32,2,7,6,1,0,0,1,1,0,3,10,.219,.286,.250,.536,8,1,0,0,0,0
2893,ARI,2022-07-25,,SFG,W 7-0,41,34,7,11,6,5,0,0,7,3,0,6,4,.324,.439,.471,.910,16,1,1,0,0,0
2894,LAD,2022-07-25,,WSN,L 1-4,37,36,1,8,6,1,0,1,1,0,0,1,8,.222,.243,.333,.577,12,0,0,0,0,0
2895,ARI,2022-07-26,,SFG,W 7-3,34,29,7,5,1,1,1,2,7,0,0,4,13,.172,.294,.483,.777,14,0,1,0,0,0
2896,STL,2022-07-26,@,TOR,L 3-10,39,34,3,8,7,0,0,1,3,0,0,5,9,.235,.333,.324,.657,11,0,0,0,0,0
2897,LAD,2022-07-26,,WSN,L 3-8,37,33,3,6,3,1,0,2,3,0,0,3,8,.182,.243,.394,.637,13,0,0,0,1,0
2898,KCR,2022-07-26,,LAA,L 0-6,36,32,0,5,5,0,0,0,0,0,0,3,7,.156,.250,.156,.406,5,0,1,0,0,0
2899,TBR,2022-07-26,@,BAL,L 3-5,39,38,3,12,10,1,0,1,3,0,0,1,7,.316,.333,.421,.754,16,0,0,0,0,0
2900,CLE,2022-07-26,@,BOS,W 8-3,43,38,8,12,9,1,0,2,7,3,0,4,8,.316,.395,.500,.895,19,2,1,0,0,0
2901,BOS,2022-07-26,,CLE,L 3-8,37,33,3,7,3,4,0,0,3,0,0,2,8,.212,.297,.333,.631,11,0,2,0,0,0
2902,CHW,2022-07-26,@,COL,W 2-1,38,35,2,9,6,3,0,0,2,1,0,3,10,.257,.316,.343,.659,12,3,0,0,0,0
2903,OAK,2022-07-26,,HOU,W 5-3,35,30,5,6,1,4,0,1,5,0,0,4,11,.200,.314,.433,.748,13,0,1,0,0,0
2904,LAA,2022-07-26,@,KCR,W 6-0,43,34,6,9,6,1,0,2,5,5,0,6,2,.265,.405,.471,.875,16,0,2,1,0,2
2905,MIN,2022-07-26,@,MIL,L 6-7,39,33,6,7,2,3,0,2,6,0,0,6,6,.212,.333,.485,.818,16,1,0,0,0,0
2906,NYY,2022-07-26,@,NYM,L 3-6,40,36,3,9,7,0,0,2,3,0,1,2,7,.250,.325,.417,.742,15,0,2,0,0,0
2907,HOU,2022-07-26,@,OAK,L 3-5,36,33,3,7,4,2,0,1,2,0,0,3,8,.212,.278,.364,.641,12,1,0,0,0,2
2908,DET,2022-07-26,,SDP,L 4-6 (10),42,40,4,11,7,3,0,1,4,0,0,2,10,.275,.310,.425,.735,17,1,0,0,0,0
2909,TEX,2022-07-26,@,SEA,L 4-5,36,31,4,7,5,2,0,0,4,0,0,4,7,.226,.314,.290,.605,9,1,0,1,0,0
2910,TOR,2022-07-26,,STL,W 10-3,39,35,10,14,9,2,0,3,10,0,0,4,5,.400,.462,.714,1.176,25,2,0,0,0,0
2911,BAL,2022-07-26,,TBR,W 5-3,30,27,5,5,1,1,0,3,5,2,0,2,7,.185,.233,.556,.789,15,0,0,0,1,0
2912,SDP,2022-07-26,@,DET,W 6-4 (10),45,36,6,6,4,2,0,0,6,0,0,7,8,.167,.333,.222,.556,8,1,2,0,0,0
2913,CIN,2022-07-26,,MIA,L 1-2,29,29,1,2,1,0,0,1,1,0,0,0,12,.069,.069,.172,.241,5,0,0,0,0,0
2914,WSN,2022-07-26,@,LAD,W 8-3,43,39,8,14,10,2,1,1,8,2,0,1,8,.359,.381,.538,.919,21,0,1,1,1,0
2915,MIL,2022-07-26,,MIN,W 7-6,43,36,7,11,6,2,0,3,7,1,0,6,12,.306,.395,.611,1.006,22,0,0,0,1,0
2916,NYM,2022-07-26,,NYY,W 6-3,35,33,6,10,5,3,0,2,5,0,0,2,9,.303,.343,.576,.919,19,1,0,0,0,0
2917,ATL,2022-07-26,@,PHI,W 6-3,38,36,6,10,4,4,0,2,6,1,1,2,11,.278,.316,.556,.871,20,0,0,0,0,0
2918,CHC,2022-07-26,,PIT,W 4-2,34,33,4,10,5,4,0,1,4,1,0,1,3,.303,.324,.515,.839,17,2,0,0,0,0
2919,SEA,2022-07-26,,TEX,W 5-4,39,31,5,8,5,1,0,2,5,1,0,6,8,.258,.368,.484,.852,15,0,0,1,1,2
2920,SFG,2022-07-26,@,ARI,L 3-7,37,34,3,7,5,1,0,1,3,0,0,2,9,.206,.270,.324,.594,11,0,1,0,0,0
2921,PHI,2022-07-26,,ATL,L 3-6,34,32,3,5,3,0,0,2,3,0,0,2,8,.156,.206,.344,.550,11,0,0,0,0,0
2922,PIT,2022-07-26,@,CHC,L 2-4,32,32,2,4,1,2,0,1,2,1,0,0,10,.125,.125,.281,.406,9,0,0,0,0,0
2923,COL,2022-07-26,,CHW,L 1-2,37,32,1,9,7,1,0,1,1,1,0,5,6,.281,.378,.406,.785,13,4,0,0,0,0
2924,MIA,2022-07-26,@,CIN,W 2-1,39,37,2,11,10,1,0,0,2,3,0,2,10,.297,.333,.324,.658,12,0,0,0,0,0
2925,SEA,2022-07-27,,TEX,W 4-2,34,30,4,6,3,2,0,1,4,1,0,4,9,.200,.294,.367,.661,11,0,0,0,0,0
2926,SFG,2022-07-27,@,ARI,L 3-5,37,34,3,7,4,3,0,0,2,1,0,3,7,.206,.270,.294,.564,10,0,0,0,0,0
2927,PHI,2022-07-27,,ATL,W 7-2,35,31,7,10,8,2,0,0,7,3,0,2,8,.323,.343,.387,.730,12,2,0,0,2,0
2928,COL,2022-07-27,,CHW,W 6-5,44,34,6,11,6,4,0,1,6,0,0,9,9,.324,.477,.529,1.007,18,1,1,0,0,1
2929,MIA,2022-07-27,@,CIN,L 3-5,34,33,3,7,4,1,0,2,3,0,0,1,8,.212,.235,.424,.660,14,1,0,0,0,0
2930,OAK,2022-07-27,,HOU,W 4-2,33,32,4,8,4,2,0,2,4,1,0,1,11,.250,.273,.500,.773,16,0,0,0,0,0
2931,LAA,2022-07-27,@,KCR,W 4-0,37,34,4,9,7,0,2,0,3,1,0,3,8,.265,.324,.382,.707,13,1,0,0,0,1
2932,MIN,2022-07-27,@,MIL,L 4-10,37,35,4,7,3,2,0,2,4,1,0,2,15,.200,.243,.429,.672,15,0,0,0,0,0
2933,NYY,2022-07-27,@,NYM,L 2-3,38,34,2,7,4,2,0,1,2,0,0,3,10,.206,.289,.353,.642,12,0,1,0,0,0
2934,HOU,2022-07-27,@,OAK,L 2-4,34,32,2,5,1,2,1,1,2,0,0,2,5,.156,.206,.375,.581,12,0,0,0,0,1
2935,DET,2022-07-27,,SDP,W 4-3,36,34,4,9,7,2,0,0,4,1,0,2,13,.265,.306,.324,.629,11,1,0,0,0,0
2936,TEX,2022-07-27,@,SEA,L 2-4,35,33,2,6,2,4,0,0,2,1,0,2,6,.182,.229,.303,.532,10,1,0,0,0,0
2937,TOR,2022-07-27,,STL,L 1-6,31,31,1,5,4,1,0,0,1,1,0,0,11,.161,.161,.194,.355,6,0,0,0,0,0
2938,BAL,2022-07-27,,TBR,L 4-6 (10),43,38,4,9,8,0,0,1,2,0,0,2,10,.237,.326,.316,.641,12,0,3,0,0,0
2939,ARI,2022-07-27,,SFG,W 5-3,34,32,5,8,4,2,0,2,4,0,0,1,6,.250,.273,.500,.773,16,0,0,1,0,0
2940,STL,2022-07-27,@,TOR,W 6-1,39,36,6,13,7,4,0,2,6,1,1,2,10,.361,.410,.639,1.049,23,0,1,0,0,0
2941,LAD,2022-07-27,,WSN,W 7-1,39,32,7,11,7,4,0,0,7,0,0,7,5,.344,.462,.469,.930,15,3,0,0,0,0
2942,KCR,2022-07-27,,LAA,L 0-4,35,34,0,7,6,1,0,0,0,0,0,1,13,.206,.229,.235,.464,8,0,0,0,0,0
2943,TBR,2022-07-27,@,BAL,W 6-4 (10),42,39,6,11,6,3,0,2,6,0,0,3,13,.282,.333,.513,.846,20,1,0,0,0,1
2944,CLE,2022-07-27,@,BOS,W 7-6,42,40,7,12,5,6,0,1,7,0,0,1,2,.300,.317,.525,.842,21,0,0,1,0,0
2945,BOS,2022-07-27,,CLE,L 6-7,37,34,6,9,5,2,0,2,5,0,1,2,6,.265,.297,.500,.797,17,0,0,0,1,0
2946,CHW,2022-07-27,@,COL,L 5-6,37,35,5,11,9,2,0,0,5,0,0,2,7,.314,.351,.371,.723,13,2,0,0,0,0
2947,SDP,2022-07-27,@,DET,L 3-4,36,31,3,5,5,0,0,0,3,0,0,4,7,.161,.250,.161,.411,5,1,0,0,1,0
2948,CIN,2022-07-27,,MIA,W 5-3,33,31,5,8,5,3,0,0,5,0,1,1,15,.258,.303,.355,.658,11,0,1,0,0,0
2949,WSN,2022-07-27,@,LAD,L 1-7,35,30,1,5,2,3,0,0,1,0,0,5,10,.167,.286,.267,.552,8,2,0,0,0,0
2950,MIL,2022-07-27,,MIN,W 10-4,41,30,10,8,4,1,0,3,10,0,0,10,6,.267,.439,.600,1.039,18,1,0,0,1,0
2951,NYM,2022-07-27,,NYY,W 3-2,38,33,3,9,6,2,0,1,3,0,0,4,9,.273,.351,.424,.776,14,0,0,1,0,0
2952,ATL,2022-07-27,@,PHI,L 2-7,35,32,2,5,4,0,0,1,2,0,0,3,7,.156,.229,.250,.479,8,0,0,0,0,0
2953,LAD,2022-07-28,@,COL,W 13-0,47,42,13,14,9,5,0,0,11,2,0,5,8,.333,.404,.452,.857,19,1,0,0,0,0
2954,CIN,2022-07-28,,MIA,L 6-7,40,37,6,11,7,3,0,1,6,0,0,2,7,.297,.350,.459,.809,17,1,1,0,0,0
2955,COL,2022-07-28,,LAD,L 0-13,35,33,0,7,6,1,0,0,0,0,0,1,4,.212,.257,.242,.500,8,1,1,0,0,0
2956,PIT,2022-07-28,,PHI,L 7-8,39,33,7,7,5,0,1,1,7,1,0,5,10,.212,.333,.364,.697,12,1,1,0,0,0
2957,PHI,2022-07-28,@,PIT,W 8-7,42,42,8,15,12,1,1,1,8,0,0,0,6,.357,.357,.500,.857,21,0,0,0,0,0
2958,CHC,2022-07-28,@,SFG,L 2-4,32,29,2,3,2,0,0,1,2,0,1,2,7,.103,.188,.207,.394,6,0,1,0,0,0
2959,LAA,2022-07-28,,TEX,L 0-2,32,32,0,5,1,3,1,0,0,0,0,0,8,.156,.156,.313,.469,10,0,0,0,0,0
2960,DET,2022-07-28,@,TOR,L 3-5,35,31,3,4,0,2,0,2,3,0,0,3,6,.129,.200,.387,.587,12,0,0,0,1,0
2961,SFG,2022-07-28,,CHC,W 4-2,35,32,4,7,5,2,0,0,4,1,0,2,12,.219,.286,.281,.567,9,1,1,0,0,0
2962,MIA,2022-07-28,@,CIN,W 7-6,39,34,7,10,5,3,0,2,7,0,1,3,9,.294,.359,.559,.918,19,1,1,0,1,0
2963,NYY,2022-07-28,,KCR,W 1-0,29,27,1,2,1,0,0,1,1,1,0,1,12,.074,.138,.185,.323,5,0,1,0,0,0
2964,KCR,2022-07-28,@,NYY,L 0-1,35,31,0,4,2,1,1,0,0,0,0,4,12,.129,.229,.226,.454,7,1,0,0,0,0
2965,HOU,2022-07-28,,SEA,W 4-2,33,30,4,6,2,3,0,1,3,1,0,2,8,.200,.273,.400,.673,12,0,1,0,0,0
2966,BAL,2022-07-28,,TBR,W 3-0,31,30,3,6,3,2,0,1,3,1,0,0,11,.200,.226,.367,.592,11,0,1,0,0,0
2967,TEX,2022-07-28,@,LAA,W 2-0,35,35,2,10,7,1,1,1,2,0,0,0,13,.286,.286,.457,.743,16,2,0,0,0,0
2968,TBR,2022-07-28,@,BAL,L 0-3,37,31,0,4,4,0,0,0,0,0,0,5,9,.129,.270,.129,.399,4,0,1,0,0,0
2969,CLE,2022-07-28,@,BOS,L 2-4,33,31,2,5,2,2,0,1,1,1,0,1,5,.161,.212,.323,.535,10,1,1,0,0,0
2970,BOS,2022-07-28,,CLE,W 4-2,32,29,4,6,4,1,0,1,4,2,0,3,7,.207,.281,.345,.626,10,1,0,0,0,0
2971,TOR,2022-07-28,,DET,W 5-3,37,32,5,10,6,2,0,2,5,0,0,3,5,.313,.361,.563,.924,18,2,0,1,1,0
2972,SEA,2022-07-28,@,HOU,L 2-4,33,30,2,5,3,2,0,0,2,0,0,2,5,.167,.212,.233,.445,7,1,0,0,1,0
2973,TEX,2022-07-29,@,LAA,W 7-2,40,37,7,10,5,4,1,0,4,1,1,2,10,.270,.325,.432,.757,16,0,1,0,0,0
2974,OAK,2022-07-29,@,CHW,W 7-3,37,36,7,9,3,2,0,4,7,0,0,0,11,.250,.250,.639,.889,23,0,0,1,0,0
2975,BAL,2022-07-29,@,CIN,W 6-2,42,34,6,9,6,1,1,1,6,1,0,6,6,.265,.381,.441,.822,15,1,1,0,1,0
2976,TBR,2022-07-29,,CLE,L 1-4,34,32,1,6,6,0,0,0,1,0,0,2,11,.188,.235,.188,.423,6,1,0,0,0,0
2977,TOR,2022-07-29,,DET,L 2-4,34,31,2,4,3,0,0,1,2,0,0,3,11,.129,.206,.226,.432,7,0,0,0,0,0
2978,SEA,2022-07-29,@,HOU,L 1-11,34,32,1,6,2,4,0,0,1,0,1,2,6,.188,.235,.313,.548,10,0,0,0,0,0
2979,LAA,2022-07-29,,TEX,L 2-7,34,32,2,4,3,1,0,0,1,0,0,2,8,.125,.176,.156,.333,5,0,0,0,0,0
2980,DET,2022-07-29,@,TOR,W 4-2,41,36,4,9,4,4,0,1,4,0,0,4,8,.250,.341,.444,.786,16,0,1,0,0,0
2981,ATL,2022-07-29,,ARI,W 5-2,33,29,5,8,5,2,0,1,4,1,1,3,1,.276,.364,.448,.812,13,2,1,0,0,0
2982,ARI,2022-07-29,@,ATL,L 2-5,38,34,2,6,4,0,1,1,2,0,0,4,9,.176,.263,.324,.587,11,0,0,0,0,0
2983,CIN,2022-07-29,,BAL,L 2-6,34,31,2,7,5,1,0,1,2,0,0,2,11,.226,.294,.355,.649,11,2,1,0,0,0
2984,MIL,2022-07-29,@,BOS,W 4-1,39,32,4,8,5,2,1,0,4,0,0,5,12,.250,.359,.375,.734,12,2,1,0,1,2
2985,SFG,2022-07-29,,CHC,L 2-4,42,39,2,13,7,5,0,1,2,0,0,3,6,.333,.381,.538,.919,21,0,0,0,0,0
2986,LAD,2022-07-29,@,COL,W 5-4,45,36,5,10,5,2,1,2,5,1,0,7,7,.278,.400,.556,.956,20,1,1,0,1,0
2987,NYM,2022-07-29,@,MIA,W 6-4,44,37,6,11,3,5,1,2,6,0,0,6,9,.297,.395,.649,1.044,24,0,0,1,0,1
2988,COL,2022-07-29,,LAD,L 4-5,34,32,4,7,5,1,1,0,4,0,0,1,7,.219,.235,.313,.548,10,2,0,0,1,0
2989,SDP,2022-07-29,,MIN,W 10-1,37,33,10,9,2,2,0,5,10,1,0,4,11,.273,.351,.788,1.139,26,0,0,0,0,0
2990,MIA,2022-07-29,,NYM,L 4-6,37,32,4,7,6,1,0,0,3,0,0,4,8,.219,.324,.250,.574,8,2,1,0,0,0
2991,PIT,2022-07-29,,PHI,L 2-4 (10),38,35,2,7,3,3,0,1,2,1,0,3,12,.200,.263,.371,.635,13,0,0,0,0,0
2992,PHI,2022-07-29,@,PIT,W 4-2 (10),42,39,4,11,9,1,0,1,4,0,1,3,7,.282,.333,.385,.718,15,1,0,0,0,0
2993,CHC,2022-07-29,@,SFG,W 4-2,38,33,4,6,4,1,0,1,3,0,0,4,14,.182,.289,.303,.593,10,1,1,0,0,0
2994,WSN,2022-07-29,,STL,L 2-6,36,33,2,8,7,1,0,0,2,1,0,1,5,.242,.250,.273,.523,9,0,0,0,2,0
2995,STL,2022-07-29,@,WSN,W 6-2,35,33,6,6,4,0,0,2,5,3,0,2,10,.182,.229,.364,.592,12,0,0,0,0,0
2996,NYY,2022-07-29,,KCR,W 11-5,41,36,11,11,6,2,0,3,11,0,0,5,7,.306,.390,.611,1.001,22,0,0,0,0,0
2997,BOS,2022-07-29,,MIL,L 1-4,36,34,1,7,4,3,0,0,1,0,0,2,14,.206,.250,.294,.544,10,0,0,0,0,0
2998,KCR,2022-07-29,@,NYY,L 5-11,37,36,5,9,7,1,0,1,5,0,0,1,13,.250,.270,.361,.631,13,0,0,0,0,0
2999,CHW,2022-07-29,,OAK,L 3-7,34,33,3,6,2,3,0,1,3,0,0,1,6,.182,.206,.364,.570,12,0,0,0,0,0
3000,MIN,2022-07-29,@,SDP,L 1-10,32,31,1,5,2,2,0,1,1,0,0,1,11,.161,.188,.323,.510,10,1,0,0,0,0
3001,HOU,2022-07-29,,SEA,W 11-1,47,38,11,15,9,2,0,4,11,0,0,7,5,.395,.489,.763,1.253,29,0,1,0,1,0
3002,CLE,2022-07-29,@,TBR,W 4-1,38,35,4,8,5,2,0,1,4,1,0,3,8,.229,.289,.371,.661,13,0,0,0,0,0
3003,NYY,2022-07-30,,KCR,W 8-2,40,32,8,8,4,1,0,3,7,1,0,7,9,.250,.375,.563,.938,18,1,0,0,1,0
3004,BOS,2022-07-30,,MIL,L 4-9,40,35,4,10,9,0,1,0,4,0,0,4,8,.286,.350,.343,.693,12,0,0,0,1,0
3005,KCR,2022-07-30,@,NYY,L 2-8,36,32,2,7,6,1,0,0,2,0,0,3,12,.219,.278,.250,.528,8,1,0,0,1,0
3006,CHW,2022-07-30,,OAK,W 3-2,36,32,3,9,6,2,0,1,2,1,0,2,6,.281,.343,.438,.780,14,1,1,1,0,0
3007,MIN,2022-07-30,@,SDP,W 7-4,38,34,7,9,6,1,0,2,6,1,0,3,12,.265,.342,.471,.813,16,2,1,0,0,0
3008,HOU,2022-07-30,,SEA,L 4-5,39,35,4,9,5,3,0,1,4,0,0,4,3,.257,.333,.429,.762,15,0,0,0,0,0
3009,CLE,2022-07-30,@,TBR,L 4-6,39,38,4,11,6,4,0,1,4,0,0,0,14,.289,.308,.474,.781,18,0,1,0,0,0
3010,LAD,2022-07-30,@,COL,L 3-5,35,34,3,7,3,3,0,1,3,1,0,0,7,.206,.229,.382,.611,13,0,1,0,0,0
3011,NYM,2022-07-30,@,MIA,W 4-0,37,35,4,9,4,2,0,3,4,0,0,2,5,.257,.297,.571,.869,20,1,0,0,0,0
3012,COL,2022-07-30,,LAD,W 5-3,34,33,5,10,8,1,1,0,4,0,0,0,6,.303,.324,.394,.717,13,1,1,0,0,0
3013,SDP,2022-07-30,,MIN,L 4-7,39,35,4,8,5,1,0,2,4,1,0,3,11,.229,.308,.429,.736,15,1,1,0,0,0
3014,MIA,2022-07-30,,NYM,L 0-4,30,28,0,4,3,1,0,0,0,1,1,2,7,.143,.200,.179,.379,5,2,0,0,0,0
3015,PIT,2022-07-30,,PHI,L 1-2 (10),35,33,1,4,3,0,0,1,1,0,0,1,13,.121,.171,.212,.384,7,0,1,0,0,0
3016,TEX,2022-07-30,@,LAA,L 7-9,40,33,7,8,6,0,0,2,7,0,0,7,9,.242,.375,.424,.799,14,2,0,0,0,0
3017,OAK,2022-07-30,@,CHW,L 2-3,35,34,2,8,4,2,0,2,2,2,0,1,4,.235,.257,.471,.728,16,1,0,0,0,0
3018,BAL,2022-07-30,@,CIN,L 2-8,31,31,2,6,6,0,0,0,1,0,0,0,11,.194,.194,.194,.387,6,2,0,0,0,0
3019,TBR,2022-07-30,,CLE,W 6-4,36,33,6,10,7,1,0,2,6,1,0,3,12,.303,.361,.515,.876,17,0,0,0,0,0
3020,TOR,2022-07-30,,DET,W 5-3,31,25,5,4,3,0,0,1,5,1,1,4,5,.160,.290,.280,.570,7,2,1,0,1,0
3021,SEA,2022-07-30,@,HOU,W 5-4,38,33,5,8,8,0,0,0,5,0,0,3,10,.242,.342,.242,.585,8,2,2,0,0,0
3022,LAA,2022-07-30,,TEX,W 9-7,40,31,9,7,4,2,0,1,8,2,0,7,8,.226,.400,.387,.787,12,0,2,0,0,1
3023,DET,2022-07-30,@,TOR,L 3-5,39,34,3,10,8,2,0,0,3,0,0,2,10,.294,.359,.353,.712,12,1,2,0,1,0
3024,ATL,2022-07-30,,ARI,W 6-2,36,34,6,11,7,0,1,3,6,0,1,2,10,.324,.361,.647,1.008,22,0,0,0,0,0
3025,ARI,2022-07-30,@,ATL,L 2-6,34,32,2,4,2,2,0,0,2,1,0,2,11,.125,.176,.188,.364,6,0,0,0,0,0
3026,CIN,2022-07-30,,BAL,W 8-2,38,36,8,13,7,3,0,3,8,0,0,2,6,.361,.395,.694,1.089,25,1,0,0,0,0
3027,MIL,2022-07-30,@,BOS,W 9-4,46,38,9,14,5,6,0,3,8,3,0,5,9,.368,.435,.763,1.198,29,1,1,0,2,1
3028,SFG,2022-07-30,,CHC,W 5-4,36,31,5,7,4,1,0,2,5,0,0,4,10,.226,.333,.452,.785,14,0,1,0,0,0
3029,PHI,2022-07-30,@,PIT,W 2-1 (10),38,34,2,6,4,1,0,1,1,1,0,4,5,.176,.263,.294,.557,10,1,0,0,0,0
3030,CHC,2022-07-30,@,SFG,L 4-5,40,38,4,10,9,1,0,0,4,0,0,1,9,.263,.300,.289,.589,11,0,1,0,0,0
3031,WSN,2022-07-30,,STL,W 7-6,37,32,7,8,5,1,0,2,7,0,0,3,6,.250,.351,.469,.820,15,0,2,0,0,0
3032,STL,2022-07-30,@,WSN,L 6-7,38,32,6,10,7,1,0,2,6,0,1,3,6,.313,.342,.531,.873,17,1,0,0,3,0
3033,PHI,2022-07-31,@,PIT,W 8-2,43,43,8,18,14,2,0,2,8,0,0,0,5,.419,.419,.605,1.023,26,2,0,0,0,0
3034,CHC,2022-07-31,@,SFG,L 0-4,31,31,0,4,4,0,0,0,0,0,0,0,13,.129,.129,.129,.258,4,0,0,0,0,0
3035,WSN,2022-07-31,,STL,L 0-5,31,30,0,5,4,1,0,0,0,0,0,1,10,.167,.194,.200,.394,6,1,0,0,0,0
3036,STL,2022-07-31,@,WSN,W 5-0,40,35,5,7,3,2,0,2,5,0,0,4,10,.200,.300,.429,.729,15,0,1,0,0,0
3037,TEX,2022-07-31,@,LAA,W 5-2,35,29,5,5,3,2,0,0,5,1,1,5,15,.172,.286,.241,.527,7,0,0,0,1,0
3038,OAK,2022-07-31,@,CHW,L 1-4,33,31,1,6,3,2,0,1,1,0,0,2,10,.194,.242,.355,.597,11,1,0,0,0,0
3039,BAL,2022-07-31,@,CIN,L 2-3,37,32,2,6,5,0,0,1,2,0,0,4,10,.188,.270,.281,.552,9,0,0,0,1,0
3040,TBR,2022-07-31,,CLE,L 3-5,38,32,3,8,3,5,0,0,2,0,1,5,6,.250,.342,.406,.748,13,0,0,0,1,0
3041,TOR,2022-07-31,,DET,W 4-1,33,31,4,6,3,2,0,1,4,0,0,2,4,.194,.242,.355,.597,11,2,0,0,0,0
3042,SEA,2022-07-31,@,HOU,L 2-3 (10),37,34,2,4,3,0,0,1,2,0,0,3,12,.118,.189,.206,.395,7,0,0,0,0,0
3043,NYY,2022-07-31,,KCR,L 6-8,40,34,6,7,3,2,0,2,6,1,0,6,6,.206,.325,.441,.766,15,0,0,0,0,0
3044,BOS,2022-07-31,,MIL,W 7-2,38,35,7,11,3,8,0,0,7,0,0,3,9,.314,.368,.543,.911,19,1,0,0,0,0
3045,KCR,2022-07-31,@,NYY,W 8-6,42,35,8,9,6,1,0,2,8,0,0,6,9,.257,.381,.457,.838,16,1,1,0,0,0
3046,CHW,2022-07-31,,OAK,W 4-1,31,31,4,8,4,2,0,2,4,0,0,0,7,.258,.258,.516,.774,16,0,0,0,0,0
3047,MIN,2022-07-31,@,SDP,L 2-3,34,30,2,4,2,0,0,2,2,0,0,3,10,.133,.212,.333,.545,10,0,0,1,0,1
3048,HOU,2022-07-31,,SEA,W 3-2 (10),39,35,3,7,6,1,0,0,2,2,0,3,11,.200,.282,.229,.511,8,0,1,0,0,1
3049,CLE,2022-07-31,@,TBR,W 5-3,41,36,5,9,9,0,0,0,5,1,0,4,5,.250,.341,.250,.591,9,0,1,0,0,0
3050,LAD,2022-07-31,@,COL,W 7-3,41,37,7,12,7,4,0,1,6,1,0,3,5,.324,.366,.514,.879,19,1,0,0,1,0
3051,NYM,2022-07-31,@,MIA,W 9-3,46,43,9,19,14,4,1,0,9,1,0,1,1,.442,.467,.581,1.048,25,2,1,1,0,0
3052,COL,2022-07-31,,LAD,L 3-7,36,34,3,8,5,2,0,1,3,0,0,1,12,.235,.278,.382,.660,13,1,1,0,0,0
3053,SDP,2022-07-31,,MIN,W 3-2,32,32,3,7,6,0,0,1,3,1,0,0,5,.219,.219,.313,.531,10,0,0,0,0,0
3054,MIA,2022-07-31,,NYM,L 3-9,40,37,3,10,4,5,0,1,3,0,0,3,9,.270,.325,.486,.811,18,0,0,0,0,0
3055,PIT,2022-07-31,,PHI,L 2-8,37,35,2,9,7,2,0,0,2,1,0,2,9,.257,.297,.314,.612,11,1,0,0,0,0
