Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
3834,NYM,2023-08-25,,LAA,L 1-3,36,30,1,4,1,2,0,1,1,0,0,5,11,.133,.257,.300,.557,9,0,0,1,0,0
3835,PHI,2023-08-25,,STL,W 7-2,36,35,7,11,2,6,1,2,7,1,0,0,4,.314,.306,.714,1.020,25,0,0,0,1,0
3836,CHC,2023-08-25,@,PIT,L 1-2,33,31,1,5,3,1,0,1,1,0,0,1,7,.161,.212,.290,.502,9,1,1,0,0,0
3837,WSN,2023-08-25,@,MIA,W 7-4,40,38,7,13,8,4,0,1,7,3,0,1,5,.342,.375,.526,.901,20,0,1,0,0,0
3838,SFG,2023-08-25,,ATL,L 1-5,34,33,1,6,4,1,1,0,1,0,0,1,11,.182,.206,.273,.479,9,0,0,0,0,0
3839,MIA,2023-08-25,,WSN,L 4-7,36,35,4,9,6,2,1,0,4,1,0,0,6,.257,.278,.371,.649,13,1,1,0,0,0
3840,STL,2023-08-25,@,PHI,L 2-7,32,32,2,5,2,2,0,1,2,0,0,0,11,.156,.156,.313,.469,10,0,0,0,0,0
3841,MIL,2023-08-25,,SDP,W 7-3,36,31,7,10,9,0,0,1,6,0,0,4,3,.323,.417,.419,.836,13,3,1,0,0,0
3842,ARI,2023-08-25,,CIN,W 10-8,45,32,10,10,6,1,3,0,10,3,0,9,7,.313,.477,.531,1.009,17,0,2,1,1,0
3843,PIT,2023-08-25,,CHC,W 2-1,33,30,2,7,5,2,0,0,2,0,1,2,5,.233,.303,.300,.603,9,1,1,0,0,0
3844,SDP,2023-08-25,@,MIL,L 3-7,37,33,3,7,4,1,0,2,3,1,0,3,17,.212,.297,.424,.722,14,1,1,0,0,0
3845,ATL,2023-08-25,@,SFG,W 5-1,34,31,5,7,4,1,1,1,5,2,0,2,3,.226,.265,.419,.684,13,2,0,0,1,0
3846,COL,2023-08-25,@,BAL,L 4-5,36,33,4,7,5,1,0,1,4,0,0,1,9,.212,.250,.333,.583,11,0,1,0,1,0
3847,CIN,2023-08-25,@,ARI,L 8-10,37,34,8,8,4,1,0,3,8,0,0,2,9,.235,.297,.529,.827,18,1,1,0,0,0
3848,MIN,2023-08-25,,TEX,W 12-2,46,35,12,12,6,2,1,3,12,0,0,8,9,.343,.500,.714,1.214,25,1,3,0,0,0
3849,KCR,2023-08-25,@,SEA,L 5-7,39,36,5,10,6,2,1,1,4,0,0,3,11,.278,.333,.472,.806,17,0,0,0,0,1
3850,BOS,2023-08-25,,LAD,L 4-7,41,40,4,14,11,1,0,2,3,0,0,1,5,.350,.366,.525,.891,21,0,0,0,0,0
3851,HOU,2023-08-25,@,DET,L 1-4,33,28,1,1,1,0,0,0,1,2,0,2,6,.036,.100,.036,.136,1,1,0,1,0,0
3852,CLE,2023-08-25,@,TOR,W 5-2,36,33,5,8,2,3,0,3,5,0,0,2,9,.242,.286,.606,.892,20,0,0,1,0,1
3853,DET,2023-08-25,,HOU,W 4-1,36,29,4,5,4,0,0,1,4,1,0,5,8,.172,.314,.276,.590,8,1,1,1,0,0
3854,OAK,2023-08-25,@,CHW,W 12-4,47,40,12,15,11,2,0,2,10,1,0,5,8,.375,.468,.575,1.043,23,2,2,0,0,0
3855,TOR,2023-08-25,,CLE,L 2-5,35,33,2,6,2,2,0,2,2,0,0,2,9,.182,.229,.424,.653,14,0,0,0,0,0
3856,NYY,2023-08-25,@,TBR,W 6-2,41,38,6,11,6,3,0,2,6,0,0,3,15,.289,.341,.526,.868,20,0,0,0,0,0
3857,TBR,2023-08-25,,NYY,L 2-6,33,32,2,4,3,0,0,1,2,1,0,0,11,.125,.152,.219,.370,7,0,1,0,0,0
3858,CHW,2023-08-25,,OAK,L 4-12,37,33,4,6,2,2,0,2,4,0,1,4,7,.182,.270,.424,.695,14,0,0,0,0,0
3859,BAL,2023-08-25,,COL,W 5-4,35,31,5,10,6,1,0,3,5,1,0,2,4,.323,.353,.645,.998,20,1,0,1,1,0
3860,SEA,2023-08-25,,KCR,W 7-5,41,39,7,16,12,3,0,1,6,1,0,2,11,.410,.439,.564,1.003,22,1,0,0,0,0
3861,TOR,2023-08-26,,CLE,W 8-3,39,33,8,11,6,4,0,1,8,1,1,4,6,.333,.410,.545,.956,18,0,1,0,1,0
3862,NYY,2023-08-26,@,TBR,L 0-3,31,29,0,2,2,0,0,0,0,0,0,2,10,.069,.129,.069,.198,2,0,0,0,0,0
3863,TBR,2023-08-26,,NYY,W 3-0,34,30,3,7,4,3,0,0,3,1,0,2,8,.233,.265,.333,.598,10,0,0,0,2,0
3864,CHW,2023-08-26,,OAK,W 6-2,36,32,6,9,3,3,0,3,6,0,0,4,11,.281,.361,.656,1.017,21,0,0,0,0,1
3865,BAL,2023-08-26,,COL,W 5-4,34,30,5,6,4,2,0,0,5,1,0,3,9,.200,.294,.267,.561,8,1,1,0,0,0
3866,SEA,2023-08-26,,KCR,W 15-2,45,37,15,13,5,1,0,7,15,0,0,7,7,.351,.467,.946,1.413,35,0,1,0,0,0
3867,ARI,2023-08-26,,CIN,L 7-8 (11),44,39,7,8,4,1,2,1,5,2,0,2,13,.205,.238,.410,.648,16,1,0,2,1,0
3868,PIT,2023-08-26,,CHC,L 6-10,38,33,6,7,5,1,0,1,6,1,0,4,15,.212,.289,.333,.623,11,0,0,0,1,0
3869,SDP,2023-08-26,@,MIL,L 4-5,36,32,4,5,3,0,0,2,4,0,0,4,12,.156,.250,.344,.594,11,1,0,0,0,0
3870,ATL,2023-08-26,@,SFG,W 7-3,40,33,7,9,5,2,0,2,7,2,1,4,9,.273,.350,.515,.865,17,0,1,0,2,0
3871,COL,2023-08-26,@,BAL,L 4-5,37,34,4,8,5,3,0,0,3,0,0,3,10,.235,.297,.324,.621,11,1,0,0,0,0
3872,CIN,2023-08-26,@,ARI,W 8-7 (11),50,44,8,13,7,4,1,1,7,3,0,6,9,.295,.380,.500,.880,22,2,0,0,0,0
3873,LAA,2023-08-26,@,NYM,W 5-3,39,36,5,9,2,5,1,1,5,2,0,3,8,.250,.308,.528,.835,19,0,0,0,0,1
3874,TEX,2023-08-26,@,MIN,W 6-2,40,32,6,9,6,1,0,2,6,0,2,5,11,.281,.400,.500,.900,16,0,2,0,1,0
3875,LAD,2023-08-26,@,BOS,L 5-8,46,37,5,10,7,2,0,1,5,1,0,8,12,.270,.413,.405,.818,15,0,1,0,0,0
3876,NYM,2023-08-26,,LAA,L 3-5,38,33,3,7,5,1,0,1,2,3,0,4,10,.212,.316,.333,.649,11,0,1,0,0,0
3877,PHI,2023-08-26,,STL,W 12-1,40,32,12,12,5,4,0,3,11,0,0,7,3,.375,.475,.781,1.256,25,2,0,0,1,0
3878,CHC,2023-08-26,@,PIT,W 10-6,42,37,10,10,6,3,1,0,10,0,0,5,5,.270,.357,.405,.763,15,0,0,0,0,0
3879,WSN,2023-08-26,@,MIA,W 3-2,34,31,3,5,3,1,1,0,1,1,1,2,11,.161,.235,.258,.493,8,0,1,0,0,0
3880,SFG,2023-08-26,,ATL,L 3-7,37,35,3,8,5,2,0,1,3,0,0,2,10,.229,.270,.371,.642,13,0,0,0,0,0
3881,MIA,2023-08-26,,WSN,L 2-3,35,31,2,7,4,1,0,2,2,0,1,4,5,.226,.314,.452,.766,14,2,0,0,0,0
3882,STL,2023-08-26,@,PHI,L 1-12,30,30,1,3,2,0,0,1,1,0,0,0,11,.100,.100,.200,.300,6,1,0,0,0,0
3883,MIL,2023-08-26,,SDP,W 5-4,34,29,5,6,4,2,0,0,4,2,0,4,6,.207,.324,.276,.599,8,1,1,0,0,0
3884,MIN,2023-08-26,,TEX,L 2-6,34,32,2,5,2,2,0,1,2,0,0,2,12,.156,.206,.313,.518,10,0,0,0,0,0
3885,KCR,2023-08-26,@,SEA,L 2-15,34,32,2,5,1,3,0,1,2,1,0,2,10,.156,.206,.344,.550,11,0,0,0,0,0
3886,BOS,2023-08-26,,LAD,W 8-5,37,33,8,10,4,3,0,3,8,2,0,3,11,.303,.378,.667,1.045,22,2,1,0,0,0
3887,HOU,2023-08-26,@,DET,W 9-2,50,42,9,14,9,4,0,1,9,0,0,6,4,.333,.440,.500,.940,21,0,2,0,0,0
3888,CLE,2023-08-26,@,TOR,L 3-8,34,32,3,5,2,1,0,2,3,0,0,0,10,.156,.182,.375,.557,12,1,1,1,0,0
3889,DET,2023-08-26,,HOU,L 2-9,37,34,2,8,6,2,0,0,2,2,0,2,15,.235,.270,.294,.564,10,0,0,0,1,0
3890,OAK,2023-08-26,@,CHW,L 2-6,40,31,2,4,4,0,0,0,1,0,0,8,11,.129,.325,.129,.454,4,1,1,0,0,0
3891,MIN,2023-08-27,,TEX,W 7-6 (13),54,44,7,8,7,0,0,1,7,0,0,10,13,.182,.333,.250,.583,11,1,0,0,0,0
3892,KCR,2023-08-27,@,SEA,L 2-3,33,32,2,5,4,0,0,1,2,1,0,1,11,.156,.182,.250,.432,8,0,0,0,0,0
3893,BOS,2023-08-27,,LAD,L 4-7,37,34,4,7,2,2,0,3,4,0,0,1,5,.206,.270,.529,.800,18,0,2,0,0,0
3894,HOU,2023-08-27,@,DET,W 17-4,58,52,17,25,16,4,1,4,16,0,0,6,5,.481,.534,.827,1.361,43,1,0,0,0,0
3895,CLE,2023-08-27,@,TOR,W 10-7 (11),51,45,10,13,7,4,0,2,10,3,0,6,14,.289,.373,.511,.884,23,1,0,0,0,1
3896,DET,2023-08-27,,HOU,L 4-17,38,32,4,5,3,0,0,2,4,0,0,3,13,.156,.289,.344,.633,11,0,3,0,0,0
3897,OAK,2023-08-27,@,CHW,L 1-6,32,28,1,2,2,0,0,0,1,2,0,3,13,.071,.156,.071,.228,2,0,0,0,1,0
3898,LAA,2023-08-27,@,NYM,L 2-3,34,31,2,4,3,0,0,1,2,0,0,3,11,.129,.206,.226,.432,7,0,0,0,0,0
3899,TEX,2023-08-27,@,MIN,L 6-7 (13),52,47,6,10,7,1,0,2,6,0,0,4,12,.213,.269,.362,.631,17,2,0,0,1,0
3900,LAD,2023-08-27,@,BOS,W 7-4,43,41,7,14,6,6,0,2,7,1,0,2,9,.341,.372,.634,1.006,26,0,0,0,0,0
3901,NYM,2023-08-27,,LAA,W 3-2,36,33,3,9,8,1,0,0,3,0,0,2,11,.273,.333,.303,.636,10,0,1,0,0,0
3902,PHI,2023-08-27,,STL,W 3-0,35,33,3,11,8,2,0,1,3,0,0,1,6,.333,.343,.485,.828,16,0,0,0,1,0
3903,CHC,2023-08-27,@,PIT,W 10-1,43,40,10,12,6,5,0,1,10,3,0,3,9,.300,.349,.500,.849,20,0,0,0,0,0
3904,TOR,2023-08-27,,CLE,L 7-10 (11),45,37,7,8,3,2,0,3,7,0,0,5,7,.216,.318,.514,.832,19,2,1,1,1,1
3905,NYY,2023-08-27,@,TBR,L 4-7,33,31,4,4,1,0,0,3,4,0,0,1,5,.129,.182,.419,.601,13,0,1,0,0,0
3906,TBR,2023-08-27,,NYY,W 7-4,41,34,7,10,8,1,0,1,6,4,0,3,11,.294,.415,.412,.826,14,0,4,0,0,0
3907,CHW,2023-08-27,,OAK,W 6-1,38,36,6,13,9,4,0,0,4,0,0,2,8,.361,.395,.472,.867,17,1,0,0,0,0
3908,BAL,2023-08-27,,COL,L 3-4,33,31,3,5,3,0,0,2,3,0,0,2,9,.161,.212,.355,.567,11,1,0,0,0,0
3909,SEA,2023-08-27,,KCR,W 3-2,31,28,3,6,3,1,0,2,3,1,0,2,12,.214,.290,.464,.755,13,1,1,0,0,0
3910,ARI,2023-08-27,,CIN,W 5-2,35,28,5,8,5,1,1,1,5,2,0,5,7,.286,.371,.500,.871,14,1,0,0,2,0
3911,PIT,2023-08-27,,CHC,L 1-10,33,31,1,4,3,1,0,0,1,2,0,2,12,.129,.182,.161,.343,5,0,0,0,0,0
3912,SDP,2023-08-27,@,MIL,L 6-10,41,35,6,9,6,1,0,2,4,0,0,5,11,.257,.366,.457,.823,16,1,1,0,0,0
3913,ATL,2023-08-27,@,SFG,L 5-8,34,32,5,6,3,2,0,1,5,0,0,2,9,.188,.235,.344,.579,11,0,0,0,0,0
3914,COL,2023-08-27,@,BAL,W 4-3,36,35,4,9,6,2,0,1,4,1,0,1,6,.257,.278,.400,.678,14,1,0,0,0,1
3915,CIN,2023-08-27,@,ARI,L 2-5,32,30,2,4,4,0,0,0,2,0,0,1,10,.133,.156,.133,.290,4,0,0,0,1,0
3916,WSN,2023-08-27,@,MIA,L 1-2,36,33,1,7,6,1,0,0,1,0,0,2,9,.212,.278,.242,.520,8,1,1,0,0,0
3917,SFG,2023-08-27,,ATL,W 8-5,38,31,8,8,5,2,0,1,8,0,0,6,8,.258,.378,.419,.798,13,0,0,1,0,1
3918,MIA,2023-08-27,,WSN,W 2-1,32,30,2,6,3,2,0,1,2,0,0,2,5,.200,.250,.367,.617,11,0,0,0,0,0
3919,STL,2023-08-27,@,PHI,L 0-3,32,29,0,2,0,2,0,0,0,0,0,3,12,.069,.156,.138,.294,4,0,0,0,0,0
3920,MIL,2023-08-27,,SDP,W 10-6,43,34,10,10,5,4,0,1,10,1,0,9,7,.294,.442,.500,.942,17,0,0,0,0,1
3921,WSN,2023-08-28,@,TOR,L 3-6,37,33,3,7,6,1,0,0,3,4,0,3,8,.212,.297,.242,.540,8,0,1,0,0,0
3922,SFG,2023-08-28,,CIN,W 4-1,36,30,4,8,5,3,0,0,4,0,0,4,12,.267,.343,.367,.710,11,0,0,1,1,0
3923,STL,2023-08-28,,SDP,L 1-4,36,31,1,4,3,0,0,1,1,1,0,5,12,.129,.250,.226,.476,7,1,0,0,0,0
3924,MIL,2023-08-28,@,CHC,W 6-2,38,37,6,10,6,2,0,2,6,0,0,0,9,.270,.263,.486,.750,18,0,0,0,1,0
3925,TOR,2023-08-28,,WSN,W 6-3,39,33,6,9,7,1,0,1,6,3,0,6,6,.273,.385,.394,.779,13,1,0,0,0,0
3926,NYY,2023-08-28,@,DET,W 4-1,41,35,4,7,4,1,0,2,4,0,0,6,16,.200,.317,.400,.717,14,0,0,0,0,0
3927,CHW,2023-08-28,@,BAL,L 0-9,30,28,0,2,1,1,0,0,0,0,0,2,8,.071,.133,.107,.240,3,1,0,0,0,0
3928,BAL,2023-08-28,,CHW,W 9-0,41,35,9,11,9,1,0,1,8,3,0,5,7,.314,.415,.429,.843,15,0,1,0,0,0
3929,SEA,2023-08-28,,OAK,W 7-0,40,36,7,14,8,4,0,2,7,1,1,4,7,.389,.450,.667,1.117,24,0,0,0,0,0
3930,MIN,2023-08-28,,CLE,W 10-6,40,34,10,12,7,2,0,3,9,1,0,5,11,.353,.450,.676,1.126,23,1,1,0,0,0
3931,KCR,2023-08-28,,PIT,L 0-5,30,28,0,2,2,0,0,0,0,0,0,2,5,.071,.133,.071,.205,2,1,0,0,0,0
3932,BOS,2023-08-28,,HOU,L 5-13,45,36,5,10,7,2,0,1,5,0,0,9,6,.278,.422,.417,.839,15,0,0,0,0,0
3933,HOU,2023-08-28,@,BOS,W 13-5,54,43,13,18,12,2,1,3,12,1,0,7,7,.419,.519,.721,1.239,31,1,3,0,1,0
3934,CLE,2023-08-28,@,MIN,L 6-10,35,33,6,7,2,4,0,1,6,0,0,1,7,.212,.229,.424,.653,14,1,0,0,1,0
3935,DET,2023-08-28,,NYY,L 1-4,33,33,1,7,4,0,2,1,1,0,0,0,10,.212,.212,.424,.636,14,1,0,0,0,0
3936,OAK,2023-08-28,@,SEA,L 0-7,31,27,0,4,3,1,0,0,0,1,0,2,7,.148,.233,.185,.419,5,2,1,1,0,0
3937,LAA,2023-08-28,@,PHI,L 4-6,41,38,4,11,9,1,1,0,4,0,0,2,8,.289,.341,.368,.710,14,0,1,0,0,1
3938,TEX,2023-08-28,@,NYM,W 4-3,40,36,4,10,6,4,0,0,4,0,0,4,12,.278,.350,.389,.739,14,1,0,0,0,1
3939,LAD,2023-08-28,,ARI,W 7-4,39,34,7,11,7,0,0,4,7,0,0,5,4,.324,.410,.676,1.087,23,1,0,0,0,0
3940,NYM,2023-08-28,,TEX,L 3-4,34,30,3,4,2,0,0,2,3,1,0,2,13,.133,.212,.333,.545,10,0,1,1,0,0
3941,PHI,2023-08-28,,LAA,W 6-4,37,31,6,7,3,1,0,3,6,2,0,6,6,.226,.351,.548,.900,17,0,0,0,0,1
3942,CHC,2023-08-28,,MIL,L 2-6,33,32,2,5,3,0,0,2,2,0,0,1,4,.156,.182,.344,.526,11,0,0,0,0,0
3943,ARI,2023-08-28,@,LAD,L 4-7,36,34,4,8,4,3,0,1,4,0,0,2,6,.235,.278,.412,.690,14,1,0,0,0,0
3944,PIT,2023-08-28,@,KCR,W 5-0,39,35,5,12,8,4,0,0,4,0,0,4,5,.343,.410,.457,.867,16,3,0,0,0,0
3945,SDP,2023-08-28,@,STL,W 4-1,44,37,4,12,11,1,0,0,4,0,0,5,1,.324,.419,.351,.770,13,0,1,1,0,0
3946,ATL,2023-08-28,@,COL,W 14-4,49,43,14,18,10,5,1,2,13,2,0,5,5,.419,.469,.721,1.190,31,0,0,0,1,0
3947,COL,2023-08-28,,ATL,L 4-14,36,34,4,9,7,1,0,1,4,0,0,1,11,.265,.278,.382,.660,13,1,0,0,1,0
3948,CIN,2023-08-28,@,SFG,L 1-4,34,32,1,6,4,2,0,0,1,0,0,2,14,.188,.235,.250,.485,8,0,0,0,0,0
3949,ARI,2023-08-29,@,LAD,L 1-9,36,31,1,6,5,0,0,1,1,0,0,5,9,.194,.306,.290,.596,9,2,0,0,0,0
3950,PIT,2023-08-29,@,KCR,W 6-3,40,36,6,9,4,1,2,2,6,0,0,4,12,.250,.325,.556,.881,20,1,0,0,0,0
3951,SDP,2023-08-29,@,STL,L 5-6 (10),45,38,5,12,9,2,0,1,5,0,0,4,8,.316,.364,.447,.811,17,1,0,1,2,0
3952,ATL,2023-08-29,@,COL,W 3-1,42,40,3,15,11,2,1,1,3,1,0,1,4,.375,.405,.550,.955,22,1,1,0,0,0
3953,COL,2023-08-29,,ATL,L 1-3,33,30,1,3,2,0,1,0,1,0,0,2,12,.100,.182,.167,.348,5,0,1,0,0,0
3954,CIN,2023-08-29,@,SFG,L 1-6,30,29,1,1,0,1,0,0,1,0,0,1,8,.034,.067,.069,.136,2,0,0,0,0,0
3955,MIN,2023-08-29,,CLE,L 2-4,38,34,2,7,4,1,0,2,2,0,0,3,6,.206,.289,.412,.701,14,1,1,0,0,0
3956,KCR,2023-08-29,,PIT,L 3-6,35,33,3,6,4,2,0,0,3,1,0,2,8,.182,.229,.242,.471,8,0,0,0,0,0
3957,BOS,2023-08-29,,HOU,L 2-6,37,33,2,6,5,0,0,1,2,0,0,4,6,.182,.270,.273,.543,9,1,0,0,0,0
3958,HOU,2023-08-29,@,BOS,W 6-2,39,35,6,9,4,3,0,2,6,1,1,4,3,.257,.333,.514,.848,18,1,0,0,0,1
3959,CLE,2023-08-29,@,MIN,W 4-2,41,38,4,11,7,3,0,1,3,2,0,3,6,.289,.341,.447,.789,17,0,0,0,0,0
3960,DET,2023-08-29,,NYY,L 2-4,35,32,2,7,6,1,0,0,2,0,0,3,10,.219,.286,.250,.536,8,1,0,0,0,0
3961,OAK,2023-08-29,@,SEA,W 3-1,35,35,3,9,6,1,0,2,3,0,0,0,3,.257,.257,.457,.714,16,1,0,0,0,0
3962,WSN,2023-08-29,@,TOR,W 5-4,37,35,5,8,6,0,0,2,5,2,0,2,6,.229,.270,.400,.670,14,0,0,0,0,0
3963,SFG,2023-08-29,,CIN,W 6-1,32,31,6,7,3,3,0,1,4,0,0,1,7,.226,.250,.419,.669,13,1,0,0,0,0
3964,MIA,2023-08-29,,TBR,L 2-11,38,37,2,10,7,2,0,1,2,0,0,1,7,.270,.289,.405,.695,15,0,0,0,0,0
3965,STL,2023-08-29,,SDP,W 6-5 (10),39,35,6,9,6,1,0,2,6,0,0,2,10,.257,.289,.457,.747,16,0,0,1,1,1
3966,MIL,2023-08-29,@,CHC,L 0-1,33,32,0,7,7,0,0,0,0,0,1,1,11,.219,.242,.219,.461,7,1,0,0,0,0
3967,TOR,2023-08-29,,WSN,L 4-5,40,36,4,11,6,4,0,1,3,1,0,4,5,.306,.375,.500,.875,18,1,0,0,0,0
3968,NYY,2023-08-29,@,DET,W 4-2,35,31,4,6,3,0,0,3,3,0,0,3,11,.194,.286,.484,.770,15,2,1,0,0,0
3969,TBR,2023-08-29,@,MIA,W 11-2,44,38,11,15,9,3,0,3,11,0,1,4,7,.395,.455,.711,1.165,27,2,1,0,1,0
3970,CHW,2023-08-29,@,BAL,L 3-9,36,35,3,10,9,0,0,1,3,1,0,0,5,.286,.286,.371,.657,13,0,0,1,0,0
3971,BAL,2023-08-29,,CHW,W 9-3,40,37,9,14,12,2,0,0,9,2,0,3,2,.378,.425,.432,.857,16,1,0,0,0,0
3972,SEA,2023-08-29,,OAK,L 1-3,38,31,1,4,3,1,0,0,1,0,0,6,12,.129,.289,.161,.451,5,1,1,0,0,0
3973,LAA,2023-08-29,@,PHI,L 7-12,40,37,7,11,5,3,0,3,5,0,1,3,7,.297,.350,.622,.972,23,1,0,0,0,0
3974,TEX,2023-08-29,@,NYM,W 2-1,35,30,2,6,4,1,0,1,2,1,0,5,8,.200,.314,.333,.648,10,2,0,0,0,0
3975,LAD,2023-08-29,,ARI,W 9-1,39,35,9,16,9,5,0,2,9,1,1,3,3,.457,.487,.771,1.259,27,2,0,0,1,0
3976,NYM,2023-08-29,,TEX,L 1-2,34,33,1,7,6,0,0,1,1,0,0,1,11,.212,.235,.303,.538,10,1,0,0,0,0
3977,PHI,2023-08-29,,LAA,W 12-7,40,36,12,13,4,3,1,5,12,0,0,3,5,.361,.410,.917,1.327,33,1,0,1,0,1
3978,CHC,2023-08-29,,MIL,W 1-0,33,30,1,8,7,1,0,0,1,0,0,2,8,.267,.333,.300,.633,9,1,1,0,0,0
3979,LAA,2023-08-30,@,PHI,W 10-8,42,37,10,12,7,3,0,2,10,0,0,3,11,.324,.366,.568,.933,21,1,0,1,1,0
3980,TEX,2023-08-30,@,NYM,L 5-6 (10),43,35,5,7,6,0,0,1,5,0,0,7,7,.200,.349,.286,.635,10,2,1,0,0,0
3981,LAD,2023-08-30,,ARI,W 7-0,39,35,7,11,7,2,0,2,7,1,0,4,7,.314,.385,.543,.927,19,1,0,0,0,0
3982,NYM,2023-08-30,,TEX,W 6-5 (10),42,35,6,11,6,2,0,3,6,1,1,6,8,.314,.429,.629,1.057,22,2,1,0,0,2
3983,PHI,2023-08-30,,LAA,L 8-10,44,36,8,11,8,1,0,2,8,0,0,6,8,.306,.432,.500,.932,18,2,2,0,0,0
3984,CHC,2023-08-30,,MIL,W 3-2,32,26,3,3,2,1,0,0,3,0,0,2,9,.115,.226,.154,.380,4,0,2,1,1,0
3985,WSN,2023-08-30,@,TOR,L 0-7,33,31,0,5,4,1,0,0,0,0,0,1,3,.161,.212,.194,.406,6,0,1,0,0,0
3986,SFG,2023-08-30,,CIN,L 1-4,35,30,1,4,2,2,0,0,0,0,0,4,8,.133,.257,.200,.457,6,2,1,0,0,1
3987,MIA,2023-08-30,,TBR,L 0-3 (10),33,32,0,4,2,2,0,0,0,0,0,1,8,.125,.152,.188,.339,6,1,0,0,0,0
3988,STL,2023-08-30,,SDP,W 5-4,37,35,5,10,5,3,0,2,5,3,0,1,7,.286,.324,.543,.867,19,1,1,0,0,0
3989,MIL,2023-08-30,@,CHC,L 2-3,39,33,2,5,5,0,0,0,2,2,0,5,8,.152,.282,.152,.434,5,1,1,0,0,0
3990,ARI,2023-08-30,@,LAD,L 0-7,35,33,0,6,4,2,0,0,0,1,0,1,7,.182,.229,.242,.471,8,0,1,0,0,0
3991,PIT,2023-08-30,@,KCR,W 4-1,34,31,4,6,2,2,0,2,4,0,0,3,6,.194,.265,.452,.716,14,2,0,0,0,0
3992,SDP,2023-08-30,@,STL,L 4-5,36,32,4,11,10,1,0,0,4,0,1,2,2,.344,.382,.375,.757,12,3,0,2,0,0
3993,ATL,2023-08-30,@,COL,W 7-3,39,38,7,12,9,0,0,3,6,1,0,1,5,.316,.333,.553,.886,21,1,0,0,0,0
3994,COL,2023-08-30,,ATL,L 3-7,38,32,3,5,2,2,0,1,3,1,0,4,9,.156,.263,.313,.576,10,0,1,0,1,0
3995,CIN,2023-08-30,@,SFG,W 4-1,39,37,4,11,8,2,0,1,3,4,0,2,10,.297,.333,.432,.766,16,1,0,0,0,0
3996,MIN,2023-08-30,,CLE,L 2-5 (10),37,32,2,4,3,1,0,0,2,0,0,5,14,.125,.243,.156,.399,5,2,0,0,0,0
3997,KCR,2023-08-30,,PIT,L 1-4,31,28,1,4,2,0,1,1,1,0,0,3,10,.143,.226,.321,.547,9,3,0,0,0,0
3998,BOS,2023-08-30,,HOU,L 4-7,36,34,4,7,4,3,0,0,4,0,0,2,7,.206,.250,.294,.544,10,1,0,0,0,0
3999,HOU,2023-08-30,@,BOS,W 7-4,41,37,7,12,8,3,1,0,7,0,0,4,7,.324,.390,.459,.850,17,1,0,0,0,0
4000,CLE,2023-08-30,@,MIN,W 5-2 (10),40,35,5,7,4,2,0,1,4,1,0,4,7,.200,.282,.343,.625,12,1,0,1,0,1
4001,CLE,2023-08-30,@,MIN,W 5-2 (10),40,35,5,7,4,2,0,1,4,1,0,4,7,.200,.282,.343,.625,12,1,0,1,0,1
4002,DET,2023-08-30,,NYY,L 2-6,33,30,2,4,2,0,0,2,2,0,0,3,12,.133,.212,.333,.545,10,1,0,0,0,0
4003,COL,2023-08-30,,ATL,L 3-7,38,32,3,5,2,2,0,1,3,1,0,4,9,.156,.263,.313,.576,10,0,1,0,1,0
4004,MIA,2023-08-30,,TBR,L 0-3 (10),33,32,0,4,2,2,0,0,0,0,0,1,8,.125,.152,.188,.339,6,1,0,0,0,0
4005,LAD,2023-08-30,,ARI,W 7-0,39,35,7,11,7,2,0,2,7,1,0,4,7,.314,.385,.543,.927,19,1,0,0,0,0
4006,MIL,2023-08-30,@,CHC,L 2-3,39,33,2,5,5,0,0,0,2,2,0,5,8,.152,.282,.152,.434,5,1,1,0,0,0
4007,NYM,2023-08-30,,TEX,W 6-5 (10),42,35,6,11,6,2,0,3,6,1,1,6,8,.314,.429,.629,1.057,22,2,1,0,0,2
4008,PHI,2023-08-30,,LAA,L 8-10,44,36,8,11,8,1,0,2,8,0,0,6,8,.306,.432,.500,.932,18,2,2,0,0,0
4009,MIA,2023-08-31,@,WSN,W 6-1,41,38,6,13,9,2,0,2,5,0,0,1,8,.342,.390,.553,.943,21,2,2,0,0,0
4010,LAD,2023-08-31,,ATL,L 7-8,41,36,7,9,5,0,0,4,7,0,0,5,14,.250,.341,.583,.925,21,0,0,0,0,0
4011,ATL,2023-08-31,@,LAD,W 8-7,40,36,8,9,6,0,0,3,8,1,0,3,3,.250,.325,.500,.825,18,1,1,0,0,1
4012,SDP,2023-08-31,,SFG,L 2-7,38,31,2,7,5,2,0,0,2,0,0,6,7,.226,.368,.290,.659,9,3,1,0,0,0
4013,SFG,2023-08-31,@,SDP,W 7-2,41,38,7,10,7,1,1,1,6,0,0,2,10,.263,.293,.421,.714,16,0,0,0,1,0
4014,WSN,2023-08-31,,MIA,L 1-6,32,28,1,3,2,1,0,0,1,0,0,2,2,.107,.188,.143,.330,4,1,1,0,1,0
4015,NYY,2023-08-31,@,DET,L 3-4 (10),34,32,3,5,3,1,0,1,3,0,1,2,8,.156,.206,.281,.487,9,1,0,0,0,0
4016,DET,2023-08-31,,NYY,W 4-3 (10),44,37,4,8,5,2,0,1,3,2,0,7,12,.216,.341,.351,.692,13,1,0,0,0,1
