Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
4101,BOS,2021-09-05,,CLE,L 5-11,44,40,5,13,6,6,0,1,5,0,0,4,6,.325,.386,.550,.936,22,0,0,0,0,0
4102,BAL,2021-09-05,@,NYY,W 8-7,44,36,8,11,7,2,0,2,8,1,1,5,10,.306,.409,.528,.937,19,0,2,0,1,0
4103,HOU,2021-09-06,,SEA,W 11-2,47,39,11,14,6,7,0,1,10,0,1,8,5,.359,.468,.615,1.083,24,0,0,0,0,0
4104,TEX,2021-09-06,@,LAA,W 4-0,37,35,4,10,9,1,0,0,4,0,0,1,5,.286,.324,.314,.639,11,2,1,0,0,0
4105,MIN,2021-09-06,@,CLE,W 5-2,39,38,5,12,7,3,0,2,5,0,0,1,9,.316,.333,.553,.886,21,1,0,0,0,0
4106,TOR,2021-09-06,@,NYY,W 8-0,40,35,8,8,4,0,0,4,8,1,1,5,7,.229,.325,.571,.896,20,0,0,0,0,0
4107,KCR,2021-09-06,@,BAL,W 3-2,38,33,3,8,5,2,0,1,3,2,0,3,4,.242,.324,.394,.718,13,1,1,1,0,0
4108,BAL,2021-09-06,,KCR,L 2-3,34,33,2,7,5,1,0,1,2,0,1,1,6,.212,.235,.333,.569,11,0,0,0,0,0
4109,TBR,2021-09-06,@,BOS,W 11-10 (10),52,50,11,19,15,1,1,2,7,0,0,2,12,.380,.404,.560,.964,28,0,0,0,0,0
4110,DET,2021-09-06,@,PIT,L 3-6,36,32,3,8,5,3,0,0,3,0,0,2,8,.250,.286,.344,.629,11,1,0,1,1,0
4111,CLE,2021-09-06,,MIN,L 2-5,34,33,2,8,6,1,0,1,2,1,0,1,9,.242,.265,.364,.628,12,1,0,0,0,0
4112,SEA,2021-09-06,@,HOU,L 2-11,36,28,2,5,4,1,0,0,2,0,0,8,10,.179,.361,.214,.575,6,3,0,0,0,0
4113,BOS,2021-09-06,,TBR,L 10-11 (10),51,42,10,14,8,4,1,1,10,0,0,7,10,.333,.431,.548,.979,23,2,1,0,1,3
4114,NYY,2021-09-06,,TOR,L 0-8,30,30,0,5,5,0,0,0,0,0,0,0,10,.167,.167,.167,.333,5,2,0,0,0,0
4115,WSN,2021-09-06,,NYM,W 4-3,42,37,4,13,8,3,2,0,4,0,0,5,4,.351,.429,.541,.969,20,1,0,0,0,0
4116,CIN,2021-09-06,@,CHC,L 3-4,36,31,3,6,3,3,0,0,2,0,0,2,6,.194,.286,.290,.576,9,1,2,1,0,0
4117,PHI,2021-09-06,@,MIL,W 12-0,47,43,12,16,10,0,0,6,12,0,0,4,7,.372,.426,.791,1.216,34,1,0,0,0,0
4118,SFG,2021-09-06,@,COL,W 10-5,45,40,10,15,8,2,1,4,10,0,0,4,9,.375,.444,.775,1.219,31,2,1,0,0,0
4119,COL,2021-09-06,,SFG,L 5-10,37,34,5,7,1,2,1,3,5,0,0,2,9,.206,.270,.588,.859,20,1,1,0,0,0
4120,PIT,2021-09-06,,DET,W 6-3,36,33,6,11,9,1,0,1,6,0,1,3,7,.333,.389,.455,.843,15,1,0,0,0,0
4121,LAD,2021-09-06,@,STL,W 5-1,33,31,5,5,3,1,0,1,4,0,0,2,6,.161,.212,.290,.502,9,1,0,0,0,0
4122,MIL,2021-09-06,,PHI,L 0-12,34,33,0,6,5,1,0,0,0,0,0,1,15,.182,.206,.212,.418,7,0,0,0,0,0
4123,CHC,2021-09-06,,CIN,W 4-3,32,32,4,7,5,0,1,1,4,0,0,0,12,.219,.219,.375,.594,12,0,0,0,0,0
4124,NYM,2021-09-06,@,WSN,L 3-4,38,36,3,12,10,1,0,1,2,0,1,2,6,.333,.368,.444,.813,16,2,0,0,0,0
4125,LAA,2021-09-06,,TEX,L 0-4,32,30,0,5,4,1,0,0,0,0,0,2,7,.167,.219,.200,.419,6,2,0,0,0,0
4126,STL,2021-09-06,,LAD,L 1-5,33,33,1,6,5,1,0,0,0,0,0,0,14,.182,.182,.212,.394,7,0,0,0,0,0
4127,OAK,2021-09-07,,CHW,L 3-6,34,30,3,6,5,1,0,0,2,1,0,3,5,.200,.265,.233,.498,7,2,0,0,1,0
4128,LAA,2021-09-07,@,SDP,W 4-0,34,31,4,5,3,1,0,1,4,2,0,2,13,.161,.212,.290,.502,9,0,0,1,0,0
4129,TEX,2021-09-07,@,ARI,W 3-1,35,35,3,6,5,1,0,0,3,1,0,0,10,.171,.171,.200,.371,7,0,0,0,0,0
4130,WSN,2021-09-07,@,ATL,L 5-8,40,34,5,9,5,3,0,1,5,0,0,5,8,.265,.375,.441,.816,15,1,1,0,0,0
4131,NYM,2021-09-07,@,MIA,W 9-4,42,35,9,6,2,2,0,2,9,0,0,5,5,.171,.310,.400,.710,14,1,2,0,0,0
4132,STL,2021-09-07,,LAD,L 2-7,37,34,2,8,5,3,0,0,2,1,0,2,5,.235,.270,.324,.594,11,0,0,0,1,0
4133,MIA,2021-09-07,,NYM,L 4-9,41,38,4,10,8,2,0,0,4,0,0,2,10,.263,.293,.316,.608,12,0,0,0,1,0
4134,CIN,2021-09-07,@,CHC,W 4-3,39,35,4,10,6,2,0,2,4,0,0,3,7,.286,.342,.514,.856,18,1,0,1,0,1
4135,PHI,2021-09-07,@,MIL,L 0-10,31,29,0,5,5,0,0,0,0,0,0,1,5,.172,.200,.172,.372,5,2,0,1,0,0
4136,SFG,2021-09-07,@,COL,W 12-3,44,38,12,15,5,7,2,1,12,0,0,5,4,.395,.477,.763,1.240,29,3,1,0,0,0
4137,COL,2021-09-07,,SFG,L 3-12,37,37,3,11,8,3,0,0,3,0,0,0,7,.297,.297,.378,.676,14,1,0,0,0,0
4138,SDP,2021-09-07,,LAA,L 0-4,33,30,0,4,4,0,0,0,0,0,0,3,8,.133,.212,.133,.345,4,0,0,0,0,0
4139,PIT,2021-09-07,,DET,W 3-2,41,33,3,11,8,3,0,0,3,1,0,6,7,.333,.425,.424,.849,14,0,0,1,1,0
4140,LAD,2021-09-07,@,STL,W 7-2,39,38,7,11,5,2,0,4,7,0,0,1,8,.289,.308,.658,.966,25,0,0,0,0,0
4141,MIL,2021-09-07,,PHI,W 10-0,40,36,10,12,7,4,0,1,10,0,1,3,10,.333,.400,.528,.928,19,0,1,0,0,0
4142,HOU,2021-09-07,,SEA,W 5-4 (10),42,40,5,12,7,3,0,2,5,1,0,2,10,.300,.333,.525,.858,21,0,0,0,0,0
4143,CHW,2021-09-07,@,OAK,W 6-3,46,41,6,15,12,3,0,0,6,1,0,3,8,.366,.435,.439,.874,18,1,2,0,0,0
4144,MIN,2021-09-07,@,CLE,W 3-0,38,34,3,7,5,0,1,1,3,1,0,4,10,.206,.289,.353,.642,12,0,0,0,0,0
4145,TOR,2021-09-07,@,NYY,W 5-1,37,31,5,7,3,1,0,3,5,0,0,4,7,.226,.297,.548,.846,17,1,0,0,2,0
4146,KCR,2021-09-07,@,BAL,L 3-7,39,36,3,8,6,1,0,1,2,1,0,3,5,.222,.282,.333,.615,12,0,0,0,0,0
4147,BAL,2021-09-07,,KCR,W 7-3,34,30,7,6,3,0,0,3,7,1,0,3,10,.200,.294,.500,.794,15,0,1,0,0,0
4148,TBR,2021-09-07,@,BOS,W 12-7,41,40,12,14,3,5,1,5,12,0,0,1,9,.350,.366,.900,1.266,36,0,0,0,0,0
4149,DET,2021-09-07,@,PIT,L 2-3,37,31,2,7,5,1,1,0,2,0,1,6,9,.226,.351,.323,.674,10,2,0,0,0,0
4150,CLE,2021-09-07,,MIN,L 0-3,38,33,0,7,6,1,0,0,0,1,0,5,13,.212,.316,.242,.558,8,1,0,0,0,0
4151,SEA,2021-09-07,@,HOU,L 4-5 (10),38,37,4,8,4,3,0,1,4,0,0,1,6,.216,.237,.378,.615,14,1,0,0,0,0
4152,BOS,2021-09-07,,TBR,L 7-12,43,42,7,15,10,2,0,3,7,0,0,1,5,.357,.372,.619,.991,26,0,0,0,0,0
4153,NYY,2021-09-07,,TOR,L 1-5,34,34,1,8,8,0,0,0,1,1,0,0,8,.235,.235,.235,.471,8,1,0,0,0,0
4154,ARI,2021-09-07,,TEX,L 1-3,32,28,1,3,2,0,1,0,1,1,0,2,4,.107,.161,.179,.340,5,0,0,1,1,0
4155,CHC,2021-09-07,,CIN,L 3-4,35,35,3,8,4,1,0,3,3,0,0,0,10,.229,.229,.514,.743,18,0,0,0,0,0
4156,ATL,2021-09-07,,WSN,W 8-5,38,33,8,11,6,3,0,2,8,0,0,4,9,.333,.395,.606,1.001,20,0,0,0,1,0
4157,ARI,2021-09-08,,TEX,L 5-8,39,36,5,9,5,2,0,2,5,0,0,3,5,.250,.308,.472,.780,17,0,0,0,0,0
4158,CHC,2021-09-08,,CIN,W 4-1 (10),33,31,4,4,2,0,0,2,4,0,0,2,8,.129,.182,.323,.504,10,1,0,0,0,0
4159,ATL,2021-09-08,,WSN,L 2-4,39,33,2,6,4,0,0,2,2,0,0,5,12,.182,.308,.364,.671,12,0,1,0,0,0
4160,HOU,2021-09-08,,SEA,L 5-8,39,36,5,10,5,1,1,3,5,0,0,3,7,.278,.333,.611,.944,22,1,0,0,0,0
4161,CHW,2021-09-08,@,OAK,L 1-5,35,33,1,8,6,2,0,0,1,0,0,2,8,.242,.286,.303,.589,10,3,0,0,0,0
4162,MIN,2021-09-08,@,CLE,W 3-0,33,31,3,6,1,4,0,1,3,1,0,2,9,.194,.242,.419,.662,13,1,0,0,0,0
4163,TOR,2021-09-08,@,NYY,W 6-3,44,32,6,7,5,0,1,1,5,1,0,11,13,.219,.409,.375,.784,12,0,0,0,1,0
4164,OAK,2021-09-08,,CHW,W 5-1,35,33,5,10,6,2,1,1,5,0,0,1,4,.303,.343,.515,.858,17,0,1,0,0,0
4165,LAA,2021-09-08,@,SDP,L 5-8,36,33,5,7,3,1,1,2,5,0,0,1,12,.212,.257,.485,.742,16,0,1,1,0,0
4166,TEX,2021-09-08,@,ARI,W 8-5,41,35,8,11,6,3,2,0,8,2,0,5,4,.314,.400,.514,.914,18,1,0,1,0,1
4167,WSN,2021-09-08,@,ATL,W 4-2,41,32,4,6,3,1,0,2,4,2,1,8,4,.188,.366,.406,.772,13,1,1,0,0,0
4168,NYM,2021-09-08,@,MIA,L 1-2 (10),35,32,1,4,2,1,0,1,1,1,1,2,15,.125,.200,.250,.450,8,1,1,0,0,0
4169,STL,2021-09-08,,LAD,W 5-4,34,31,5,7,5,0,0,2,5,2,1,2,7,.226,.294,.419,.713,13,0,1,0,0,0
4170,MIA,2021-09-08,,NYM,W 2-1 (10),41,37,2,10,8,2,0,0,2,0,0,2,10,.270,.325,.324,.649,12,2,1,1,0,0
4171,CIN,2021-09-08,@,CHC,L 1-4 (10),35,33,1,6,4,1,0,1,1,0,0,1,5,.182,.206,.303,.509,10,2,0,1,0,0
4172,PHI,2021-09-08,@,MIL,L 3-4,35,30,3,5,4,0,0,1,3,1,0,5,10,.167,.286,.267,.552,8,2,0,0,0,0
4173,SFG,2021-09-08,@,COL,W 7-4,43,38,7,11,9,1,0,1,7,0,0,4,17,.289,.372,.395,.767,15,0,1,0,0,0
4174,COL,2021-09-08,,SFG,L 4-7,39,36,4,10,6,3,0,1,4,0,1,3,8,.278,.333,.444,.778,16,0,0,0,0,1
4175,SDP,2021-09-08,,LAA,W 8-5,39,30,8,7,6,1,0,0,7,0,0,8,10,.233,.410,.267,.677,8,1,1,0,0,0
4176,PIT,2021-09-08,,DET,L 1-5,33,31,1,6,4,2,0,0,1,1,0,2,6,.194,.242,.258,.500,8,2,0,0,0,0
4177,LAD,2021-09-08,@,STL,L 4-5,33,32,4,7,5,1,0,1,4,0,0,0,5,.219,.212,.344,.556,11,0,0,0,1,0
4178,MIL,2021-09-08,,PHI,W 4-3,36,32,4,8,5,2,0,1,4,0,0,4,10,.250,.333,.406,.740,13,0,0,0,0,0
4179,KCR,2021-09-08,@,BAL,L 8-9,41,37,8,13,8,3,0,2,7,1,1,2,5,.351,.400,.595,.995,22,0,1,1,0,1
4180,BAL,2021-09-08,,KCR,W 9-8,39,37,9,11,9,1,0,1,7,0,0,2,7,.297,.333,.405,.739,15,0,0,0,0,0
4181,TBR,2021-09-08,@,BOS,L 1-2,34,31,1,6,5,1,0,0,1,1,0,3,11,.194,.265,.226,.491,7,0,0,0,0,0
4182,DET,2021-09-08,@,PIT,W 5-1,39,37,5,12,10,1,0,1,5,0,0,2,9,.324,.359,.432,.791,16,2,0,0,0,0
4183,CLE,2021-09-08,,MIN,L 0-3,28,28,0,1,1,0,0,0,0,0,0,0,7,.036,.036,.036,.071,1,0,0,0,0,0
4184,SEA,2021-09-08,@,HOU,W 8-5,47,40,8,13,8,4,0,1,8,0,0,7,12,.325,.426,.500,.926,20,0,0,0,0,0
4185,BOS,2021-09-08,,TBR,W 2-1,32,30,2,7,5,1,0,1,2,1,0,2,7,.233,.281,.367,.648,11,1,0,0,0,1
4186,NYY,2021-09-08,,TOR,L 3-6,37,33,3,7,6,0,0,1,3,0,0,4,10,.212,.297,.303,.600,10,1,0,0,0,0
4187,KCR,2021-09-09,@,BAL,W 6-0,38,36,6,10,7,1,0,2,6,0,0,2,7,.278,.316,.472,.788,17,1,0,0,0,0
4188,BAL,2021-09-09,,KCR,L 0-6,33,29,0,3,3,0,0,0,0,0,0,4,4,.103,.212,.103,.316,3,0,0,0,0,0
4189,CLE,2021-09-09,,MIN,W 4-1,38,32,4,9,4,2,0,3,4,0,0,6,6,.281,.395,.625,1.020,20,0,0,0,0,0
4190,NYY,2021-09-09,,TOR,L 4-6,36,33,4,9,6,0,0,3,4,0,0,2,11,.273,.333,.545,.879,18,2,1,0,0,0
4191,OAK,2021-09-09,,CHW,W 3-1,32,28,3,6,4,1,1,0,2,1,1,3,8,.214,.281,.321,.603,9,0,0,0,1,0
4192,WSN,2021-09-09,@,ATL,L 6-7 (10),44,40,6,9,5,2,1,1,6,1,0,4,9,.225,.295,.400,.695,16,0,0,0,0,2
4193,NYM,2021-09-09,@,MIA,L 2-3,36,30,2,4,1,1,1,1,1,2,0,5,13,.133,.278,.333,.611,10,0,1,0,0,1
4194,STL,2021-09-09,,LAD,W 2-1,32,29,2,5,2,2,0,1,2,1,0,3,11,.172,.250,.345,.595,10,0,0,0,0,0
4195,MIA,2021-09-09,,NYM,W 3-2,30,29,3,7,6,0,0,1,2,1,0,0,7,.241,.267,.345,.611,10,0,1,0,0,0
4196,COL,2021-09-09,@,PHI,W 4-3,38,36,4,11,8,0,1,2,4,0,0,1,9,.306,.324,.528,.852,19,1,0,1,0,0
4197,ATL,2021-09-09,,WSN,W 7-6 (10),42,37,7,9,2,2,0,5,7,0,0,4,11,.243,.333,.703,1.036,26,1,1,0,0,1
4198,CHW,2021-09-09,@,OAK,L 1-3,34,33,1,7,4,2,1,0,1,0,0,1,9,.212,.235,.333,.569,11,1,0,0,0,0
4199,MIN,2021-09-09,@,CLE,L 1-4,31,29,1,4,3,0,0,1,1,0,0,2,5,.138,.194,.241,.435,7,2,0,0,0,0
4200,TOR,2021-09-09,@,NYY,W 6-4,44,39,6,13,7,3,0,3,6,1,0,4,9,.333,.409,.641,1.050,25,1,1,0,0,0
4201,PHI,2021-09-09,,COL,L 3-4,34,32,3,6,4,1,0,1,3,0,0,2,6,.188,.235,.313,.548,10,0,0,0,0,0
4202,LAD,2021-09-09,@,STL,L 1-2,34,31,1,4,2,2,0,0,1,0,0,3,7,.129,.206,.194,.399,6,0,0,0,0,0
4203,SFG,2021-09-10,@,CHC,W 6-1,38,33,6,9,6,1,0,2,6,0,0,4,7,.273,.342,.485,.827,16,1,0,0,1,0
4204,PHI,2021-09-10,,COL,L 2-11,41,35,2,8,6,1,0,1,2,0,0,6,8,.229,.341,.343,.684,12,1,0,0,0,0
4205,ARI,2021-09-10,@,SEA,L 4-5,35,32,4,6,3,1,0,2,4,0,0,2,9,.188,.229,.406,.635,13,0,0,0,1,0
4206,CHC,2021-09-10,,SFG,L 1-6,31,25,1,2,1,0,0,1,1,0,0,4,9,.080,.233,.200,.433,5,3,1,1,0,0
4207,MIL,2021-09-10,@,CLE,W 10-3,45,39,10,12,5,3,0,4,9,0,0,4,5,.308,.386,.692,1.079,27,1,1,0,0,0
4208,CIN,2021-09-10,@,STL,W 4-2,36,31,4,6,3,1,0,2,4,0,0,4,2,.194,.286,.419,.705,13,1,0,1,0,0
4209,COL,2021-09-10,@,PHI,W 11-2,43,36,11,10,5,2,0,3,11,0,0,6,11,.278,.381,.583,.964,21,1,0,1,0,0
4210,NYM,2021-09-10,,NYY,W 10-3,40,33,10,11,8,2,0,1,8,0,1,4,10,.333,.425,.485,.910,16,0,2,0,1,0
4211,LAD,2021-09-10,,SDP,W 3-0,33,26,3,4,2,1,0,1,3,0,0,5,8,.154,.303,.308,.611,8,1,1,0,1,1
4212,STL,2021-09-10,,CIN,L 2-4,35,33,2,5,4,0,0,1,2,0,0,2,12,.152,.200,.242,.442,8,0,0,0,0,0
4213,PIT,2021-09-10,,WSN,W 4-3,37,32,4,10,8,1,0,1,4,0,0,3,1,.313,.361,.438,.799,14,2,0,1,1,0
4214,MIN,2021-09-10,,KCR,L 4-6 (11),42,40,4,7,4,1,0,2,4,0,0,2,9,.175,.214,.350,.564,14,0,0,0,0,0
4215,TOR,2021-09-10,@,BAL,L 3-6,43,38,3,10,8,2,0,0,2,0,0,5,8,.263,.349,.316,.665,12,0,0,0,0,0
4216,CHW,2021-09-10,,BOS,W 4-3,39,30,4,6,5,0,0,1,4,0,0,6,7,.200,.385,.300,.685,9,0,3,0,0,0
4217,NYY,2021-09-10,@,NYM,L 3-10,34,33,3,7,3,1,1,2,3,0,0,1,10,.212,.235,.485,.720,16,1,0,0,0,0
4218,KCR,2021-09-10,@,MIN,W 6-4 (11),44,41,6,8,3,3,0,2,6,0,0,3,10,.195,.250,.415,.665,17,0,0,0,0,0
4219,LAA,2021-09-10,@,HOU,L 5-10,41,36,5,8,4,1,1,2,4,0,0,5,10,.222,.317,.472,.789,17,0,0,0,0,1
4220,DET,2021-09-10,,TBR,W 10-4,39,35,10,11,5,2,1,3,10,2,0,4,13,.314,.385,.686,1.070,24,0,0,0,0,0
4221,BAL,2021-09-10,,TOR,W 6-3,41,34,6,11,5,1,2,3,6,4,1,6,10,.324,.439,.735,1.174,25,0,1,0,0,0
4222,BOS,2021-09-10,@,CHW,L 3-4,37,35,3,8,6,0,1,1,3,0,0,2,11,.229,.270,.371,.642,13,0,0,0,0,0
4223,OAK,2021-09-10,,TEX,W 10-5,44,40,10,16,14,1,1,0,10,0,0,2,12,.400,.455,.475,.930,19,0,2,0,0,0
4224,SEA,2021-09-10,,ARI,W 5-4,32,30,5,8,4,1,0,3,5,2,0,2,7,.267,.313,.600,.913,18,2,0,0,0,0
4225,SDP,2021-09-10,@,LAD,L 0-3,36,33,0,6,5,1,0,0,0,1,0,1,9,.182,.250,.212,.462,7,0,2,0,0,0
4226,MIA,2021-09-10,@,ATL,L 2-6,37,35,2,7,6,0,0,1,2,1,0,2,17,.200,.243,.286,.529,10,0,0,0,0,0
4227,ATL,2021-09-10,,MIA,W 6-2,37,32,6,8,6,2,0,0,4,0,0,4,10,.250,.351,.313,.664,10,0,1,0,0,0
4228,WSN,2021-09-10,@,PIT,L 3-4,35,30,3,3,1,0,1,1,3,0,0,5,6,.100,.229,.267,.495,8,1,0,0,0,0
4229,CLE,2021-09-10,,MIL,L 3-10,38,31,3,3,3,0,0,0,3,6,0,6,6,.097,.243,.097,.340,3,0,0,1,0,0
4230,TEX,2021-09-10,@,OAK,L 5-10,38,35,5,8,6,2,0,0,5,1,0,3,9,.229,.289,.286,.575,10,0,0,0,0,0
4231,HOU,2021-09-10,,LAA,W 10-5,44,37,10,16,13,3,0,0,10,0,0,3,4,.432,.488,.514,1.002,19,2,2,0,1,0
4232,TBR,2021-09-10,@,DET,L 4-10,42,37,4,10,7,2,1,0,4,2,0,5,10,.270,.357,.378,.736,14,0,0,0,0,0
4233,CLE,2021-09-11,,MIL,L 0-3,28,27,0,0,0,0,0,0,0,0,0,1,16,.000,.036,.000,.036,0,0,0,0,0,0
4234,TEX,2021-09-11,@,OAK,W 8-6,40,38,8,11,5,3,0,3,8,1,0,2,8,.289,.325,.605,.930,23,0,0,0,0,0
4235,HOU,2021-09-11,,LAA,L 2-4,38,32,2,6,4,2,0,0,2,2,0,6,10,.188,.316,.250,.566,8,1,0,0,0,0
4236,TBR,2021-09-11,@,DET,W 7-2,40,35,7,10,5,2,2,1,7,1,0,2,6,.286,.300,.543,.843,19,0,0,0,3,0
4237,MIN,2021-09-11,,KCR,W 9-2,40,36,9,12,6,1,0,5,9,1,0,4,9,.333,.400,.778,1.178,28,0,0,0,0,0
4238,CHW,2021-09-11,,BOS,L 8-9 (10),44,39,8,11,5,4,0,2,8,0,0,5,6,.282,.364,.538,.902,21,3,0,0,0,1
4239,NYY,2021-09-11,@,NYM,W 8-7,38,37,8,10,6,0,0,4,7,0,0,1,11,.270,.289,.595,.884,22,0,0,0,0,0
4240,KCR,2021-09-11,@,MIN,L 2-9,37,35,2,10,6,4,0,0,2,0,1,1,6,.286,.324,.400,.724,14,1,1,0,0,0
4241,LAA,2021-09-11,@,HOU,W 4-2,40,34,4,10,7,2,0,1,4,0,0,5,5,.294,.385,.441,.826,15,2,0,1,0,0
4242,DET,2021-09-11,,TBR,L 2-7,32,31,2,3,1,1,0,1,2,1,0,1,10,.097,.125,.226,.351,7,0,0,0,0,0
4243,SFG,2021-09-11,@,CHC,W 15-4,50,37,15,13,8,3,0,2,15,0,0,11,9,.351,.500,.595,1.095,22,1,1,0,1,1
4244,PHI,2021-09-11,,COL,W 6-1,38,33,6,9,4,2,0,3,6,1,0,5,6,.273,.368,.606,.974,20,0,0,0,0,1
4245,ARI,2021-09-11,@,SEA,W 7-3,38,34,7,9,6,2,0,1,7,0,0,4,11,.265,.342,.412,.754,14,1,0,0,0,0
4246,CHC,2021-09-11,,SFG,L 4-15,37,35,4,11,9,1,1,0,4,0,0,1,11,.314,.324,.400,.724,14,2,0,0,1,0
4247,MIL,2021-09-11,@,CLE,W 3-0,38,33,3,7,5,2,0,0,3,0,0,4,5,.212,.289,.273,.562,9,0,0,0,1,0
4248,CIN,2021-09-11,@,STL,L 4-6,34,31,4,6,4,0,0,2,4,0,0,2,5,.194,.242,.387,.630,12,1,0,1,0,0
4249,COL,2021-09-11,@,PHI,L 1-6,36,32,1,8,4,3,0,1,1,0,0,3,9,.250,.333,.438,.771,14,2,1,0,0,0
4250,NYM,2021-09-11,,NYY,L 7-8,44,37,7,11,6,2,1,2,7,1,0,6,11,.297,.395,.568,.963,21,0,0,1,0,0
4251,LAD,2021-09-11,,SDP,W 5-4,29,24,5,4,2,1,0,1,5,0,1,3,6,.167,.250,.333,.583,8,1,0,1,1,0
4252,STL,2021-09-11,,CIN,W 6-4,33,31,6,11,5,3,1,2,6,0,0,1,7,.355,.375,.710,1.085,22,2,0,1,0,0
4253,PIT,2021-09-11,,WSN,W 10-7,42,30,10,7,4,1,0,2,8,1,0,10,8,.233,.425,.467,.892,14,0,0,2,0,0
4254,BOS,2021-09-11,@,CHW,W 9-8 (10),46,39,9,10,7,2,0,1,9,1,0,6,15,.256,.348,.385,.732,15,0,0,0,1,0
4255,OAK,2021-09-11,,TEX,L 6-8,37,34,6,9,3,3,0,3,6,0,0,2,5,.265,.297,.618,.915,21,1,0,0,1,0
4256,SEA,2021-09-11,,ARI,L 3-7,36,33,3,6,2,2,0,2,3,0,0,2,8,.182,.250,.424,.674,14,0,1,0,0,0
4257,SDP,2021-09-11,@,LAD,L 4-5,37,34,4,8,4,3,0,1,4,2,0,2,8,.235,.297,.412,.709,14,1,1,0,0,0
4258,MIA,2021-09-11,@,ATL,W 6-4,40,36,6,11,6,2,0,3,6,0,0,1,8,.306,.333,.611,.944,22,1,1,1,1,0
4259,ATL,2021-09-11,,MIA,L 4-6,40,38,4,10,6,4,0,0,4,0,0,1,9,.263,.300,.368,.668,14,0,1,0,0,0
4260,WSN,2021-09-11,@,PIT,L 7-10,43,37,7,12,8,3,0,1,7,0,0,5,8,.324,.419,.486,.905,18,2,1,0,0,1
4261,TOR,2021-09-11 (1),@,BAL,W 11-10 (7),38,33,11,13,5,4,0,4,11,1,0,4,3,.394,.447,.879,1.326,29,0,0,0,1,0
4262,BAL,2021-09-11 (1),,TOR,L 10-11 (7),39,36,10,14,7,3,0,4,10,0,0,3,7,.389,.436,.806,1.241,29,0,0,0,0,1
4263,TOR,2021-09-11 (2),@,BAL,W 11-2 (7),36,30,11,11,7,0,0,4,11,0,0,4,3,.367,.429,.767,1.195,23,0,0,1,1,0
4264,BAL,2021-09-11 (2),,TOR,L 2-11 (7),29,26,2,4,1,2,0,1,1,0,0,2,7,.154,.241,.346,.588,9,0,1,0,0,0
4265,MIN,2021-09-12,,KCR,L 3-5,36,32,3,6,4,2,0,0,3,0,0,2,11,.188,.250,.250,.500,8,1,1,0,1,0
4266,TOR,2021-09-12,@,BAL,W 22-7,55,45,22,19,9,5,0,5,22,0,0,8,8,.422,.527,.867,1.394,39,0,2,0,0,0
4267,CHW,2021-09-12,,BOS,W 2-1,33,29,2,5,3,1,0,1,2,0,0,3,11,.172,.250,.310,.560,9,1,0,1,0,1
4268,NYY,2021-09-12,@,NYM,L 6-7,40,32,6,7,4,1,0,2,6,0,0,7,13,.219,.350,.438,.788,14,1,0,0,1,0
4269,KCR,2021-09-12,@,MIN,W 5-3,41,34,5,11,8,2,0,1,5,0,0,3,11,.324,.359,.471,.830,16,0,0,2,2,0
4270,LAA,2021-09-12,@,HOU,L 1-3,34,30,1,4,3,0,0,1,1,1,0,3,11,.133,.235,.233,.469,7,1,1,0,0,0
4271,DET,2021-09-12,,TBR,W 8-7 (11),48,42,8,12,9,1,0,2,7,0,0,5,6,.286,.362,.452,.814,19,1,0,1,0,0
4272,BAL,2021-09-12,,TOR,L 7-22,38,35,7,8,4,1,0,3,7,0,0,3,10,.229,.289,.514,.804,18,0,0,0,0,0
4273,BOS,2021-09-12,@,CHW,L 1-2,33,29,1,4,3,1,0,0,1,0,0,3,13,.138,.212,.172,.385,5,0,0,0,1,0
4274,OAK,2021-09-12,,TEX,L 3-4,31,30,3,5,3,0,0,2,3,1,0,1,2,.167,.194,.367,.560,11,2,0,0,0,0
4275,SEA,2021-09-12,,ARI,L 4-5,37,33,4,4,1,0,0,3,4,0,0,4,4,.121,.216,.394,.610,13,0,0,0,0,0
4276,SDP,2021-09-12,@,LAD,L 0-8,28,28,0,1,0,1,0,0,0,0,0,0,9,.036,.036,.071,.107,2,0,0,0,0,0
4277,MIA,2021-09-12,@,ATL,L 3-5,35,32,3,5,2,0,2,1,3,0,0,2,8,.156,.206,.375,.581,12,0,0,1,0,0
4278,ATL,2021-09-12,,MIA,W 5-3,35,32,5,8,4,1,0,3,5,0,0,3,6,.250,.314,.563,.877,18,0,0,0,0,0
4279,WSN,2021-09-12,@,PIT,W 6-2,41,36,6,11,5,2,1,3,6,0,0,5,2,.306,.390,.667,1.057,24,3,0,0,0,0
4280,CLE,2021-09-12,,MIL,L 1-11,31,30,1,4,4,0,0,0,1,0,0,1,15,.133,.161,.133,.295,4,0,0,0,0,0
4281,TEX,2021-09-12,@,OAK,W 4-3,39,36,4,11,8,2,1,0,4,3,0,2,11,.306,.333,.417,.750,15,2,0,0,1,0
4282,HOU,2021-09-12,,LAA,W 3-1,36,31,3,8,6,1,0,1,3,0,0,5,10,.258,.361,.387,.748,12,0,0,0,0,1
4283,TBR,2021-09-12,@,DET,L 7-8 (11),47,40,7,8,4,2,0,2,7,1,1,6,10,.200,.319,.400,.719,16,0,1,0,0,1
